Match_ID,Player_ID,Radiant_Team,Level,Hero_ID,Hero_Damage,Hero_Healing,Damage_taken,Kills,Assists,Deaths,KDA,Gold_Per_Minute,Gold_Spent,Experience_Per_Minute,Last_Hits,Item_0,Item_1,Item_2,Item_3,Item_4,Win

6268358104,193276725,False,22,2,28622,0,0,4254,20,13,3,8,548,13190,736,147,125,108,1,127,50,1

6268358104,130776488,False,18,64,13488,2564,0,3063,1,18,4,3,296,9435,471,57,0,0,231,0,36,1

6268358104,313165205,False,20,67,11920,0,0,5922,7,19,0,26,511,14115,600,211,147,174,596,252,63,1

6268368808,306915521,True,18,45,17132,4522,15836,2238,10,15,6,3,399,9350,630,50,188,0,102,218,48,1

6268368808,99827433,True,14,75,13473,878,12093,849,6,21,9,2,322,6375,399,28,190,254,29,43,36,1

6268368808,94726130,True,22,10,32429,0,26241,4654,19,8,3,6,660,13260,913,162,108,26,41,63,147,1

6268368808,179864320,True,20,8,14319,10977,13123,10917,7,17,3,6,554,10665,790,159,0,147,36,244,166,1

6268368808,86750306,False,15,74,19154,0,17711,2975,7,2,10,0,406,8005,491,99,1,534,11,77,77,0

6268368808,86844472,False,13,34,26605,0,16469,0,10,6,13,1,340,7930,393,49,1,23,36,178,41,0

6268368808,68723677,False,14,67,12042,0,20777,215,1,5,6,0,359,7855,428,129,11,596,36,63,108,0

6268368808,41272518,False,13,51,14781,0,26433,0,5,8,14,0,287,6405,358,28,29,267,11,244,43,0

6268368808,1066177016,False,11,111,6181,4387,13084,0,1,13,7,1,220,3430,302,30,36,218,188,214,244,0

6268368503,161322355,True,15,121,5875,1144,0,2688,2,16,0,18,305,7695,491,20,180,36,40,0,0,1

6268368503,328882818,True,14,75,15238,400,0,1770,6,20,7,3,392,8250,416,44,152,188,43,36,48,1

6268368503,281365784,True,19,70,15456,0,0,4906,9,3,0,12,622,15540,689,190,26,174,143,145,1,1

6268368503,351960324,True,15,21,12962,76,0,5343,9,15,4,4,488,11615,490,92,166,223,36,16,569,1

6268368503,293184172,False,11,26,5518,0,0,0,4,4,8,0,225,5090,278,37,23,1,0,29,36,0

6268368503,109352360,False,12,108,7242,0,0,0,0,3,3,0,298,7825,337,100,244,206,254,0,180,0

6268366819,133137405,True,14,85,4977,11261,0,3414,5,14,0,19,328,9285,393,39,269,231,0,0,0,1

6268366819,392111089,True,21,1,19865,0,0,10939,9,7,1,8,741,19100,788,271,63,34,147,160,0,1

6268366819,195942354,True,14,25,18961,800,0,1190,5,18,3,5,300,7060,411,10,188,29,232,88,43,1

6268366819,60760142,False,13,12,6770,0,0,0,1,2,6,0,305,10910,347,105,22,22,22,0,11,0

6268366819,352451331,False,15,49,17493,0,0,1251,2,7,7,1,353,5785,423,88,1,11,178,0,63,0

6268365018,234643982,True,20,18,17216,0,9781,3490,7,12,2,6,610,16490,662,263,116,152,172,63,1,1

6268365018,168301355,True,17,5,16502,0,8385,594,4,25,4,5,340,7335,498,53,36,254,1,214,21,1

6268365018,195006343,True,17,14,19040,336,19107,1173,11,10,3,5,399,10765,537,52,127,48,131,244,16,1

6268365018,133468351,False,17,11,7267,400,11768,2399,5,5,5,1,448,10320,518,149,41,100,116,0,0,0

6268365018,115162242,False,14,112,8501,3761,17803,0,4,8,11,1,246,5545,382,9,36,254,43,40,180,0

6268365018,150661979,False,12,83,4885,4260,20387,0,2,8,8,1,212,5110,275,9,36,180,44,188,1,0

6268365009,285666442,True,17,10,18909,0,0,0,9,3,5,2,442,10100,501,173,63,176,40,69,21,0

6268365009,98532963,False,17,114,14996,0,0,851,7,9,3,4,492,13540,512,138,50,249,252,8,21,1

6268365009,279339668,False,15,30,9175,2443,0,492,2,12,6,2,311,8485,432,40,180,254,34,0,0,1

6268365009,438879057,False,20,104,18431,480,0,11556,7,8,5,2,585,13900,690,173,112,127,34,1,50,1

6268364613,165682503,True,20,8,7575,5861,0,3461,6,3,3,2,616,17185,650,276,11,596,158,75,108,1

6268364613,374825050,True,15,33,11481,768,0,1982,5,12,3,4,329,9745,394,30,180,40,1,8,36,1

6268364613,123209181,True,20,15,22247,0,0,4348,14,17,2,10,527,14735,697,133,36,131,63,60,596,1

6268364613,167077928,False,10,5,6090,0,0,0,0,8,16,0,187,5470,202,15,254,214,73,43,36,0

6268364613,912343071,False,19,34,32806,0,0,454,10,6,4,3,464,11140,640,129,41,259,0,119,1,0

6268364613,172589050,False,20,19,13730,0,0,270,5,3,6,1,401,7595,648,138,11,152,252,16,13,0

6268360405,93167774,True,14,49,9111,0,0,314,2,4,8,0,314,9050,343,126,1,116,178,63,11,0

6268360405,120239374,True,12,30,7396,646,0,314,3,4,13,0,200,5430,255,21,88,180,254,216,39,0

6268360405,322053515,False,20,12,7197,0,0,2512,0,6,4,1,472,14890,574,245,174,114,0,63,0,1

6268360405,359771353,False,22,60,23311,0,0,4462,14,13,2,9,490,14620,696,128,50,1,116,40,73,1

6268360405,118425811,False,16,14,8880,0,0,35,1,12,7,1,282,7010,414,54,214,40,1,218,232,1

6268359711,384308821,True,22,35,1359,0,0,0,1,2,0,3,615,18505,713,443,236,168,149,63,249,1

6268359711,430771592,False,14,36,14044,2962,0,191,3,6,11,0,255,7920,336,64,180,104,127,92,40,0

6268359711,1247083190,False,19,52,18457,0,0,2008,4,7,11,0,332,9550,529,104,48,36,100,37,77,0

6268359711,361725512,False,14,109,11771,0,0,30,1,3,5,0,329,9365,331,158,236,172,36,63,170,0

6268359216,172746474,True,20,87,13250,336,0,842,5,20,5,4,284,7615,568,21,254,180,40,102,36,1

6268359216,246446333,True,22,93,20463,0,0,5751,3,21,4,4,474,16515,687,214,63,11,36,249,252,1

6268359216,74461934,True,24,74,28607,400,0,8354,11,18,1,14,635,19015,803,213,65,116,96,108,48,1

6268359216,118257105,False,17,31,14839,0,0,0,5,9,5,2,262,8250,441,50,37,254,102,214,36,0

6268359216,1125164552,False,18,98,18001,0,0,690,7,8,8,1,328,8955,467,98,11,131,178,180,226,0

6268359216,38682480,False,19,19,14847,0,0,0,3,5,9,0,412,12525,511,217,152,36,65,63,67,0

6268358413,111035760,True,22,14,18930,1141,0,218,11,14,4,5,451,13490,691,95,1,232,127,181,48,1

6268358413,148395154,True,23,93,21530,0,0,8021,10,10,3,5,577,15290,744,204,252,116,249,29,569,1

6268358413,333163795,False,18,47,26873,0,0,2207,5,3,13,0,379,10845,470,130,218,131,36,236,63,0

6268358413,297442852,False,20,44,7431,0,0,0,2,3,4,1,461,14750,565,297,63,168,26,252,154,0

6268358413,120626568,False,21,60,15448,0,0,624,6,7,4,2,422,12760,625,162,98,50,1,36,73,0

6268358413,1103908199,False,22,1,8906,0,0,1389,2,2,8,0,522,16115,686,316,147,63,145,160,0,0

6268358213,837233320,True,17,50,9258,5772,0,1406,5,13,9,1,353,11865,444,83,40,244,92,231,254,1

6268358213,149308573,True,20,30,13902,1450,0,716,9,10,6,2,318,9810,553,26,40,152,28,102,180,1

6268358213,198846823,True,23,6,16346,0,0,9434,10,12,0,22,565,17245,765,260,147,596,135,1,29,1

6268358213,61752108,False,15,14,15181,612,0,101,7,11,12,1,272,6865,353,25,43,214,232,216,40,0

6268358213,1179949600,False,19,76,13742,0,0,2502,5,5,4,2,440,13390,526,204,116,1,223,63,58,0

6268358211,187341792,True,23,52,32210,0,0,2049,10,16,8,2,463,13990,731,156,36,41,100,273,48,0

6268358211,308746846,True,21,76,20101,0,0,50,10,10,17,1,336,8125,584,50,180,92,206,236,244,0

6268358211,93985514,True,18,128,14396,0,0,201,3,15,9,1,264,8190,464,39,180,36,40,0,206,0

6268358211,307578204,True,21,48,20279,0,0,4082,4,8,11,1,456,13205,582,228,34,75,172,63,263,0

6268358211,164939867,True,19,39,15496,702,0,242,10,8,13,1,329,10400,492,40,77,63,98,41,40,0

6268358111,175763809,True,23,105,39520,0,0,129,18,11,3,7,589,14690,842,144,102,232,108,178,214,1

6268358111,411056696,True,20,16,23889,0,0,181,10,16,6,3,491,14185,610,154,190,1,36,73,48,1

6268358111,118477662,False,19,67,17843,0,0,0,8,12,6,2,456,11595,575,156,596,24,36,108,24,0

6268358111,301600989,False,17,14,13572,0,0,0,6,8,11,1,264,6395,468,21,40,1,267,0,29,0

6268358111,344721606,False,17,26,8891,0,0,0,6,11,10,1,267,7045,499,15,265,36,244,214,30,0

6268358111,19240687,False,16,103,11320,0,0,0,1,4,7,0,295,8220,455,110,50,21,36,22,60,0

6268375010,70074492,True,11,44,2781,0,0,0,1,0,2,0,345,6340,339,113,11,0,216,63,168,0

6268375010,90792441,True,10,65,6144,0,0,0,1,2,6,0,274,4440,292,62,1,36,0,77,244,0

6268375010,1193549512,False,10,91,2859,7940,0,2079,3,12,0,15,300,6290,292,8,269,43,88,38,73,1

6268371718,59298531,False,7,26,3889,0,0,0,0,2,10,0,148,2350,151,12,214,593,237,218,216,0

6268371718,485481732,False,14,56,6888,0,0,0,1,3,5,0,325,7370,447,105,0,41,166,63,236,0

6268370109,941979260,True,16,70,11375,0,0,4535,6,9,2,5,529,12910,530,162,145,63,1,181,168,1

6268370109,228278058,True,14,136,10587,315,0,1086,7,13,4,4,338,8355,446,27,37,36,42,232,181,1

6268370109,114948386,True,16,104,11314,1260,0,7899,9,9,2,6,487,11575,507,100,1,55,127,9,50,1

6268370109,902910845,False,10,105,11066,176,0,0,2,4,14,0,238,4745,257,21,0,0,29,0,232,0

6268370109,868216613,False,16,93,9305,0,0,0,5,2,6,1,427,9665,518,124,75,152,36,65,11,0

6268370109,34697180,False,12,21,8429,0,0,87,2,4,9,0,308,5955,320,83,11,166,36,63,15,0

6268370109,132204331,False,12,126,5045,0,0,0,2,4,5,1,297,7100,334,81,77,36,41,77,244,0

6268369410,114713111,True,15,54,7793,0,0,10211,2,7,2,3,466,10140,485,146,50,11,143,73,166,1

6268369410,327068303,True,14,64,14709,0,0,6774,5,15,4,4,365,8780,433,44,0,36,0,180,254,1

6268369410,188556709,True,15,14,14992,0,0,181,9,18,3,6,358,6745,495,31,1,232,218,0,214,1

6268369410,113226336,True,18,96,14245,0,0,4280,11,17,3,7,512,9480,617,103,125,1,36,11,131,1

6268369410,387586592,False,11,26,7131,400,0,0,2,3,8,0,191,3975,280,21,1,214,218,16,16,0

6268369410,296423676,False,12,136,11461,251,0,0,3,4,9,0,280,5320,314,68,29,34,11,73,151,0

6268369410,381032384,False,12,45,8971,543,0,387,1,1,10,0,238,5880,312,61,41,254,77,36,180,0

6268369410,231287043,False,13,44,7946,0,0,0,5,2,6,1,332,6675,387,98,145,75,0,63,0,0

6268369410,118787531,False,9,128,9062,400,0,0,1,7,11,0,171,3755,200,9,180,43,38,187,188,0

6268366114,216836078,True,20,42,18222,0,0,13195,8,11,2,6,610,17090,670,230,50,11,249,151,210,1

6268366114,136767152,True,18,28,12055,0,0,3283,8,12,2,6,470,11035,555,128,116,63,11,36,73,1

6268366114,57308242,True,17,68,9601,2615,0,571,7,22,6,4,333,9175,504,23,0,0,231,36,0,1

6268366114,128652245,False,19,106,24181,0,0,1073,7,4,9,1,421,10965,598,156,48,41,240,108,166,0

6268366114,123948548,False,15,99,17524,0,0,931,4,6,10,0,348,9170,402,142,108,36,131,29,0,0

6268365612,1257768065,True,19,10,11853,0,12364,13672,7,5,0,12,525,12715,616,193,147,117,176,26,75,1

6268365612,168357467,True,17,136,18027,1084,15375,707,8,16,5,4,359,9940,510,50,36,214,569,232,267,1

6268365612,297578484,True,18,5,14164,0,12553,858,5,17,3,5,362,7555,529,77,36,214,218,1,254,1

6268365612,377102752,False,16,17,14122,0,14519,20,1,11,7,1,322,9225,448,112,41,98,23,178,63,0

6268365612,1197896356,False,17,121,16332,0,9326,101,6,14,4,4,340,9350,488,39,226,88,36,29,0,0

6268364512,865489118,True,19,19,15058,0,0,18596,3,8,2,3,582,16290,654,214,116,34,63,252,178,1

6268364512,313158242,True,13,37,6654,8120,0,591,3,12,3,3,306,7380,315,31,593,218,36,180,39,1

6268364512,283566746,True,19,59,22889,0,0,13091,17,3,1,10,647,17280,655,148,151,116,117,210,108,1

6268364512,125256941,False,12,97,9826,344,0,0,1,3,4,0,271,7790,311,61,218,1,0,180,40,0

6268364512,158544149,False,16,67,11377,0,0,286,5,3,4,1,417,10365,455,159,11,596,63,108,170,0

6268364407,84149902,True,20,84,33219,0,0,1231,12,16,4,5,447,8470,677,54,1,180,65,36,0,1

6268364407,67302209,True,20,48,16984,0,0,15451,6,12,2,6,570,12285,673,219,36,147,26,116,63,1

6268364407,401004055,True,14,14,16838,1941,0,1103,8,18,5,4,307,6225,387,9,127,92,244,0,36,1

6268361011,1019671581,True,13,74,5754,0,0,368,1,3,8,0,235,6865,314,56,44,77,16,65,16,0

6268361011,186632641,False,19,104,21126,236,0,17083,12,8,1,10,583,16550,553,174,127,63,116,36,55,1

6268360917,74821143,True,19,96,16244,0,0,4419,6,22,5,4,427,10855,560,115,1,12,90,0,125,1

6268360917,168601086,True,20,126,14475,0,0,2321,7,13,3,5,493,15465,604,126,11,41,116,98,50,1

6268360917,249650665,True,17,136,9337,3625,0,1507,0,20,8,2,317,9665,445,49,178,11,43,151,50,1

6268360917,50761873,False,15,29,13127,0,0,0,1,11,9,1,286,6535,352,100,1,36,131,29,86,0

6268360419,122960570,True,21,96,18229,0,0,995,8,7,7,1,424,12385,614,155,116,11,48,36,125,0

6268360419,144918027,False,25,1,16245,0,0,6932,3,12,3,3,686,21210,879,404,63,208,147,24,145,1

6268360419,168911299,False,22,88,16591,840,0,627,8,14,3,5,386,12350,695,68,100,265,267,37,79,1

6268358601,202001596,True,20,50,12267,15189,0,1576,5,19,2,8,322,9280,554,43,240,102,218,231,0,1

6268358601,106695888,True,28,6,51379,0,0,9640,28,6,0,34,859,26035,1042,310,36,249,63,263,55,1

6268367802,280549928,True,13,64,14797,0,0,2202,3,11,4,2,327,7210,343,48,37,36,102,218,180,1

6268367802,263091160,True,16,42,12438,0,0,11340,4,3,0,7,556,14075,490,196,50,1,30,168,252,1

6268367802,86757641,True,12,57,4100,4479,0,723,1,4,3,1,245,6505,307,12,269,50,0,0,569,1

6268367802,196221104,False,14,73,9044,0,0,0,3,4,7,0,453,10910,387,135,48,145,0,16,178,0

6268367802,917739110,False,15,93,10743,0,0,357,1,3,4,0,376,9815,418,161,40,63,36,249,38,0

6268367802,142396168,False,15,105,14384,0,0,0,3,3,5,1,371,7800,406,122,38,180,218,0,0,0

6268366000,104173104,True,15,76,7496,0,0,1270,1,3,8,0,307,8515,385,115,1,41,223,63,8,0

6268366000,337191337,True,13,102,7894,660,0,0,3,5,5,1,216,5465,312,37,22,214,181,21,36,0

6268366000,474477368,False,20,109,12855,356,0,23088,6,12,0,18,704,18805,675,293,147,160,63,156,596,1

6268366000,445552636,False,15,129,8683,0,0,1913,1,12,4,2,379,6380,416,83,36,50,1,178,569,1

6268366000,177406005,False,15,136,6833,3817,0,2768,3,11,4,2,298,8450,412,18,29,23,34,1,244,1

6268364709,33551706,True,16,120,12439,0,0,0,4,9,13,0,401,10460,475,104,180,569,36,7,143,0

6268364709,79981637,True,13,17,6484,0,0,0,1,7,8,0,276,5195,306,82,63,77,41,77,67,0

6268364709,84094379,False,21,53,18526,0,0,12680,10,10,2,6,679,16880,718,258,116,152,168,98,63,1

6268364709,123205588,False,16,71,9362,0,0,594,5,18,5,3,341,8560,453,52,181,127,73,50,36,1

6268364709,251056348,False,23,13,26467,0,0,4998,12,19,2,10,601,16000,848,156,65,63,41,141,534,1

6268364709,221023715,False,22,48,19528,0,0,10771,12,12,4,4,632,14610,766,209,36,147,172,75,160,1

6268364707,179515522,True,16,14,11581,415,0,1023,6,18,4,4,323,9305,446,41,41,267,181,29,232,1

6268364707,86651955,True,22,48,17468,0,0,15182,7,13,4,4,613,18315,745,258,141,147,172,63,75,1

6268364707,1118999939,True,21,34,46603,110,0,0,17,17,1,17,542,14790,704,123,108,1,37,232,41,1

6268360703,160054289,True,18,108,7106,2198,0,2477,2,16,6,2,377,11840,496,149,231,90,36,3,218,1

6268360703,133024592,True,22,85,20053,240,0,4474,14,20,5,5,476,13490,652,140,180,108,0,119,127,1

6268360703,189251645,True,20,45,16046,579,0,5594,8,18,6,3,382,9010,582,64,1,102,232,180,0,1

6268360703,340470160,False,24,11,23122,0,0,451,13,8,6,3,575,17240,793,257,604,100,116,0,41,0

6268359903,79145475,True,21,113,35323,0,0,1676,6,10,6,2,526,15715,594,188,158,48,65,75,24,0

6268359903,93810355,True,15,28,5963,0,0,39,4,6,10,0,302,8970,328,100,1,21,181,125,8,0

6268359903,200628356,False,21,81,30454,0,0,2411,19,8,7,3,521,14530,606,128,151,63,73,108,147,1

6268359903,169169023,False,23,121,25208,4316,0,621,6,23,7,3,381,10345,705,52,214,232,226,0,0,1

6268359903,321714094,False,21,102,23859,640,0,10695,6,12,3,4,453,14145,601,163,152,36,147,252,50,1

6268359903,316573190,False,22,8,22678,14009,0,10516,8,8,5,2,584,16365,680,226,135,11,108,172,166,1

6268359903,422125694,False,18,26,11185,724,0,1708,2,10,6,1,288,8965,440,38,218,214,108,254,0,1

6268368012,61791224,True,13,44,7284,0,0,0,2,5,8,0,336,8090,330,132,145,0,75,63,240,0

6268368012,169263320,True,10,136,3508,167,0,0,0,4,11,0,226,5515,231,54,218,244,29,0,0,0

6268368012,353425787,False,21,30,15411,7160,0,1740,10,11,1,10,441,11050,723,86,88,180,94,108,232,1

6268365701,289941364,True,11,100,6819,0,0,0,3,6,12,0,202,5985,230,22,215,0,63,0,485,0

6268365701,189896751,True,13,70,9103,0,0,0,3,6,11,0,272,6035,321,67,50,244,34,0,1,0

6268365701,250910908,False,15,9,11003,975,0,2333,3,27,2,10,318,8750,427,35,108,36,29,1,92,1

6268365701,332997991,False,22,114,29512,0,0,9968,19,19,5,6,547,13250,766,95,252,168,116,569,63,1

6268365312,78933324,True,16,14,15349,0,0,86,4,6,11,0,349,10515,426,108,1,131,11,36,116,0

6268365312,103969260,True,14,67,7119,0,0,0,1,5,2,2,323,9635,350,128,11,108,75,22,63,0

6268365312,84909377,True,13,75,10767,0,0,0,2,7,9,0,250,4795,300,21,0,63,39,36,0,0

6268365312,28226051,True,19,17,19055,0,0,0,3,8,5,1,444,11715,585,203,41,77,98,24,63,0

6268365312,402918692,True,18,63,20447,0,0,1587,6,6,8,1,418,10420,521,152,240,92,593,0,36,0

6268365312,456353007,False,14,50,5081,11265,0,1044,1,18,5,3,279,7100,356,20,40,269,180,42,188,1

6268365312,309378371,False,15,119,9806,0,0,1649,4,14,4,3,267,7130,367,10,92,36,214,100,0,1

6268363007,102352686,True,19,87,17366,0,0,2752,4,18,4,4,394,10760,515,75,36,102,180,108,244,1

6268363007,160727585,False,15,98,14606,0,0,362,2,6,7,1,287,9090,376,108,100,131,180,178,9,0

6268361405,143008084,True,22,11,26301,0,0,45,10,11,7,2,626,14165,688,271,100,1,116,40,41,1

6268361405,118778839,False,20,136,27389,645,0,0,10,11,12,1,494,15130,547,163,36,1,149,116,50,0

6268361405,415766070,False,22,44,12424,0,0,1198,3,5,5,1,549,18835,665,301,63,40,116,123,569,0

6268361405,93252151,False,21,62,20511,653,0,0,9,18,7,3,459,12485,621,27,50,36,569,229,81,0

6268361118,123154862,True,25,21,30047,0,0,9329,22,14,0,36,674,20690,861,251,135,108,26,250,48,1

6268361118,133695909,True,21,26,15231,0,0,3212,6,21,4,5,341,10650,593,63,214,100,1,40,232,1

6268361118,845486196,False,17,85,18333,1673,0,43,4,7,15,0,277,7425,415,68,218,178,180,127,181,0

6268361118,155590795,False,14,65,20046,0,0,0,5,9,8,1,249,6890,323,47,36,1,102,180,0,0

6268360702,917833839,True,23,59,32349,0,0,16712,18,10,9,2,599,15605,721,145,116,151,210,73,26,1

6268360702,469828460,False,22,53,21133,0,0,2465,5,6,7,1,572,17055,686,314,21,98,249,63,168,0

6268360702,167441171,False,17,14,14651,0,0,116,10,15,8,2,313,8675,427,53,38,214,53,131,216,0

6268360201,184652804,True,14,9,8272,0,0,379,3,8,8,1,292,9880,332,75,100,188,180,40,37,0

6268360201,121929197,True,19,36,22334,1632,0,842,7,7,11,1,475,8885,519,196,273,190,63,36,77,0

6268360201,318255208,False,16,97,6113,400,0,1128,0,18,5,3,263,8225,383,29,232,1,29,216,37,1

6268360201,164216355,False,23,46,23600,110,0,18282,14,10,5,4,659,20815,737,243,0,63,236,1,116,1

6268360201,87541735,False,20,16,18894,0,0,534,5,19,3,6,455,12525,601,136,214,36,100,1,11,1

6268360019,219470362,True,20,99,45899,0,0,163,7,11,13,1,406,11820,569,167,242,127,692,178,63,0

6268360019,387462617,True,23,36,49417,5568,0,75,7,14,9,2,481,13055,711,232,131,226,36,137,50,0

6268360019,123320643,True,15,33,16392,275,0,256,1,9,12,0,284,7680,344,94,79,178,1,29,0,0

6268360019,192987463,False,20,114,20696,0,0,797,4,22,9,2,315,9475,549,47,1466,50,0,569,36,1

6268360019,147228084,False,26,42,51131,0,0,12353,22,16,2,12,685,21365,889,215,151,249,168,9,143,1

6268360019,396142809,False,25,108,34032,9066,0,8617,10,25,7,4,609,16195,852,217,231,242,90,692,0,1

6268360019,302120308,False,24,74,34779,0,0,4618,12,22,8,3,546,15795,813,129,65,36,48,108,116,1

6268382411,102099734,True,13,23,10353,110,0,484,4,7,1,5,420,4550,566,79,73,36,11,50,0,1

6268382411,1016796848,False,8,103,6164,0,0,0,2,1,8,0,277,3380,256,48,50,188,16,36,11,0

6268382411,69122244,False,8,62,4925,400,0,0,1,3,8,0,263,1835,234,5,214,218,38,0,0,0

6268382411,36282440,False,11,77,4002,12,0,152,1,3,1,2,370,5395,418,77,11,164,81,0,0,0

6268381119,305029615,True,13,17,5256,0,0,0,4,0,6,0,418,4740,572,84,41,63,67,16,178,0

6268381119,208160726,False,14,46,4178,0,0,6253,3,0,0,3,553,8570,615,125,41,168,36,236,63,1

6268381119,217209650,False,9,14,6241,0,0,912,4,7,4,2,368,5055,331,51,13,216,27,50,31,1

6268376409,83842294,True,12,44,5684,0,0,1172,3,3,2,2,359,6475,370,101,36,569,11,63,3,0

6268376409,110878864,True,8,84,7019,192,0,0,2,2,5,0,228,3315,191,6,188,181,180,218,88,0

6268376409,216227314,True,8,129,2438,0,0,29,0,1,2,0,434,3325,207,56,50,178,36,11,0,0

6268376409,122886369,True,9,9,4428,0,0,0,0,1,1,0,155,2275,225,13,16,29,16,38,92,0

6268376409,169299347,True,11,114,6428,0,0,120,3,4,5,1,298,5655,307,67,63,36,569,0,11,0

6268376409,124136741,False,11,50,7209,3930,0,2345,2,4,2,2,291,5335,314,29,206,0,36,180,94,1

6268372015,282701396,True,15,5,13381,0,0,432,6,16,2,7,354,6925,468,28,1,36,232,214,42,1

6268372015,187176445,True,18,54,12853,0,0,13926,6,5,0,11,600,11885,636,185,151,569,48,34,11,1

6268372015,166207598,True,17,84,16480,0,0,2268,7,17,2,8,509,10300,555,88,65,50,44,15,34,1

6268372015,136492476,True,21,35,26465,0,0,10062,16,6,2,7,789,16990,815,263,1,172,168,63,141,1

6268372015,315132351,False,8,71,4602,0,0,0,1,5,9,0,195,3990,167,26,215,34,29,0,0,0

6268367210,91431555,True,19,5,11573,400,0,2462,2,25,5,4,362,10830,580,53,102,254,36,214,23,1

6268367210,218315351,True,17,33,7250,0,0,1795,3,11,1,7,410,11865,506,146,178,1,180,116,69,1

6268367210,374416475,True,23,93,10740,0,0,11095,8,9,3,4,612,17100,838,214,63,252,123,108,174,1

6268367210,191674951,True,22,14,23940,0,0,1597,10,9,1,9,632,17465,808,227,131,108,37,1,114,1

6268367210,202694335,False,16,98,14454,0,0,227,3,3,9,0,338,9225,462,121,0,11,226,29,178,0

6268367210,171516698,False,15,17,9087,0,0,0,3,2,9,0,347,8395,409,125,34,40,98,41,180,0

6268367210,1070398813,False,13,136,4557,0,0,0,1,2,9,0,206,6515,314,44,164,232,29,16,39,0

6268366710,64498261,True,16,26,4463,0,0,2343,2,15,2,5,286,8090,454,24,88,180,21,94,1,1

6268366710,302825634,True,25,76,49484,0,0,13200,33,6,0,39,776,18900,971,189,63,223,1,534,116,1

6268366710,10752836,True,20,16,14799,0,0,4400,3,22,3,6,477,10595,614,154,0,63,1,11,73,1

6268366710,86983403,True,12,119,7656,0,0,1453,0,11,4,2,258,7165,266,21,0,0,218,1,214,1

6268366710,60812312,False,11,128,5434,0,0,0,3,2,7,0,191,5540,221,20,254,36,40,43,593,0

6268366710,99027227,False,13,30,12468,656,0,0,2,2,12,0,200,4900,292,6,254,180,218,0,34,0

6268366710,12949472,False,13,23,13994,0,0,0,3,3,11,0,322,7195,331,122,151,73,41,21,50,0

6268366502,202338740,True,17,64,18076,0,0,4052,10,10,6,2,364,7795,501,50,180,42,232,0,0,1

6268366502,125286074,False,12,90,8660,325,0,0,0,5,10,0,202,5780,278,36,11,214,218,0,0,0

6268364807,126760887,True,15,68,14841,0,0,0,4,10,16,0,269,7065,365,31,36,593,254,534,214,0

6268364807,170025379,True,16,99,26497,0,0,630,7,7,12,1,399,7650,420,119,29,242,127,11,73,0

6268364807,173916387,True,14,75,16403,0,0,0,1,17,9,1,213,5875,337,13,39,36,254,180,42,0

6268364807,1171786046,False,24,12,25608,0,0,18960,17,16,2,11,665,19095,892,201,117,174,63,114,108,1

6268364807,847627469,False,20,7,17158,400,0,1370,9,20,7,3,387,10975,614,40,604,48,0,0,0,1

6268364807,375523527,False,22,126,21331,0,0,1889,9,17,4,5,538,14755,766,175,108,41,100,77,50,1

6268362500,1010368651,True,15,31,16140,400,0,0,6,17,12,1,285,9775,349,39,254,40,34,102,218,0

6268362500,130331459,True,18,34,20926,879,0,0,5,7,12,0,378,9885,463,159,77,178,60,1,41,0

6268362500,353784583,False,18,107,16577,262,0,1035,6,19,11,2,340,10210,469,17,267,116,0,214,34,1

6268362500,107742637,False,19,68,10830,1980,0,1752,4,18,5,3,381,10355,542,74,102,254,34,37,214,1

6268362500,103953414,False,26,106,34628,0,0,5016,17,14,3,7,640,20040,991,201,116,273,108,48,166,1

6268362206,113232704,True,16,100,15572,0,0,0,6,8,14,0,292,8315,403,61,11,36,50,168,244,0

6268362206,55391183,True,14,7,12621,0,0,107,1,7,12,0,231,6085,335,54,214,43,0,1,0,0

6268362206,158101331,True,14,121,12194,584,0,0,1,12,10,1,246,7335,311,36,43,0,188,180,36,0

6268362206,103847478,False,22,85,15013,1623,0,4165,7,23,5,5,457,11930,660,133,50,178,36,108,0,1

6268362206,283311974,False,22,11,19856,0,0,20113,11,5,6,2,659,21060,682,292,236,116,26,63,249,1

6268362018,188863959,True,18,31,13759,328,0,1334,2,20,5,3,275,7045,470,16,214,36,102,218,37,1

6268362018,123810613,True,24,106,29441,0,0,3931,10,12,2,7,550,16590,831,179,158,48,41,116,149,1

6268362018,246584781,True,22,14,22122,400,0,1520,9,17,7,3,374,10885,682,50,214,36,108,1,0,1

6268362018,84321305,True,21,28,12277,0,0,1084,11,10,4,4,451,13490,645,124,1,8,63,151,210,1

6268362018,929963393,False,15,101,16817,0,0,204,4,10,11,1,274,7305,378,26,206,180,77,218,23,0

6268362018,133398247,False,19,89,12624,0,0,2048,2,8,8,1,518,15570,533,261,63,174,147,75,114,0

6268362018,210794855,False,18,98,19864,0,0,748,5,5,10,0,416,11830,483,149,226,100,178,29,131,0

